employee_id,first_name,last_name,gender,email,phone_number,department,designation,salary,city,state,country,joining_date,employment_status,manager_id,experience_years,performance_rating,bonus_percentage,created_date
8446,Pavani!@#,Peri!@#,MALE,pavani.peri@company.com,9877594636,marketing,Senior Analyst,999999999,,Arunachal Pradesh,Bharat,01-01-1900,Active,-1,20.2,3,18.46,2099-01-01
2773,MOHAMMED,VIG,F,,+91 8391665989,Product,Senior Analyst,373240,HALDIA,Odisha,india,31-13-2023,Active,3351,15.7,3,21.64,
5325,Chatresh,jani,Male,chatresh_jani@company,123456,,,,,west bengal,IN,2022/05/10,,-1,,,-5,2099-01-01
4232,  Eta  ,  Mody  ,Male,eta.mody@company.co.in,+1-247-1697,  HR,MANAGER,-9193,,,,2022/05/10,INACTIVE,NULL,18.3,7,11.65,2099-01-01
5996,ekiya,Aggarwal,female,DUPLICATE@company.com,+1-483-6028,LEGAL,Manager123,999999999,LUDHIANA,,India,31-13-2023,On Leave,99999999,5.1,9,5.73,
7649,Gaurika,Suresh!@#,MALE,Gaurika@,+917055266930,IT,Analyst123,,MEERUT,Rajasthan,India,2002-03-06,Active,1143,9.6,7,8.2,2023-04-17
5529,  Wyatt  ,  Dixit  ,MALE,DUPLICATE@company.com,XXXXXXXXXX,Sales,VP,796775,YAMUNANAGAR,,india,01-01-1900,,,3.8,2,25.22,
8788,pushti,Nazareth,female,DUPLICATE@company.com,+91 8512088585,,,-6571,Nanded,nagaland,IN,2026-12-18,Inactive,NULL,3.4,5,11.38,2023-11-24
1792,nicholas,  Kuruvilla  ,F,,9813146646,Sales,INTERN,0,Gandhidham,,india,2022/05/10,Inactive,99999999,12.4,1,17.71,
4816,Diya!@#,  Raval  ,OTHER,  diya@company.com  ,123456,data,ANALYST,-48128,,,IN,01-01-1900,Inactive,99999999,0.5,5,27.14,2025-11-30
1317,YATAN,kala,Female,yatan_kala@company,,Engineering,MANAGER,999999999,,maharashtra,INDIA,2013-09-27,On Leave,4269,2.7,3,-5,2025-05-09
5588,Gavin!@#,Manne,F,DUPLICATE@company.com,123456,FINANCE,Analyst123,2782239,Mirzapur,nagaland,India,2026-08-29,ACTIVE,99999999,17.1,5.0,21.51,
6209,Ekavir!@#,Bala,male,ekavir.bala@company.co.in,XXXXXXXXXX,finance,SENIOR ANALYST,999999999,Tiruchirappalli,Arunachal Pradesh,India,31-13-2023,Active,8047,21.2,3,6.83,04/05/2026
5024,Keya,DEOL,MALE,,+919187693149,,,1614808,RANCHI,Punjab,IND,2013-03-03,active,-1,19.3,5,20.94,31/07/2021
1025,Ishita!@#,BOBAL,M,  ishita@company.com  ,+91 7638346838,,ASSOCIATE,933502,Faridabad,,India ,31-13-2023,Terminated,-1,22.5,9,4.26,
6979,Qasim!@#,vora,,qasim.vora@company.com,+1-168-6296,  Operations,,999999999,Rohtak,,India ,01-01-1900,On Leave,NULL,4.7,3,14.97,19/10/2022
6831,chaitanya,Nigam!@#,Female,chaitanya.nigam@company.com,XXXXXXXXXX,DATA,,0,JORHAT,,india,31-13-2023,Terminated,99999999,13.2,4,11.2,
2020,ishani,BALA,Unknown,DUPLICATE@company.com,+1-845-5358,,INTERN,999999999,Arrah,,IND,2005-01-03,active,99999999,0.5,NULL,2.87,
2282,george,Dayal,MALE,george_dayal@company,+918248424769,  Operations,,0,,Mizoram,india,2006-08-22,INACTIVE,NULL,7.9,NULL,6.0,
7277,  Jagvi  ,kohli,MALE,DUPLICATE@company.com,+91 7223046837,IT,Associate,-37213,,bihar,,01-01-1900,INACTIVE,-1,14.8,3,3.23,2099-01-01
2217,Bina,mody,,bina_mody@company,,DATA,ANALYST,685286,,,IND,2022/05/10,Active,-1,8.1,3,1.18,26/10/2021
3972,  Ira  ,SIBAL,Unknown,ira.sibal@company.com,+91 6225413210,Marketing,CONSULTANT,0,,,IND,2022/05/10,Active,NULL,20.4,NULL,3.46,2022-05-30
8675,Jalsa,  Padmanabhan  ,Female,  jalsa@company.com  ,,Legal,,1869930,Davanagere,Haryana,IND,31-13-2023,Terminated,NULL,5.0,9,,2024-03-27
8106,Ira,mani,M,ira_mani@company,+919190359288,OPERATIONS,LEAD,1199017,,,India ,01-01-1900,Terminated,NULL,,4,19.54,2024-06-03
3702,Samesh!@#,Natt!@#,OTHER,not-an-email,123456,OPERATIONS,Analyst,430862,Machilipatnam,Telangana,IN,31-13-2023,,99999999,4.5,3,14.99,2025-07-31
9854,REHAAN,BASU,male,rehaan.basu@company.com,+1-409-3323,ENGINEERING,VP,-49775,Sangli-Miraj & Kupwad,Gujarat,INDIA,2022/05/10,ACTIVE,5425,4.8,4,26.29,29/11/2023
9962,Nathaniel!@#,Ganesan!@#,M,nathaniel.ganesan@company.com,XXXXXXXXXX,finance,Manager123,999999999,Surat,Jharkhand,india,01-01-1900,Active,-1,9.9,,1.11,16/02/2024
7298,Nikita,  Gour  ,Unknown,not-an-email,,,,999999999,GUNA,,India,31-13-2023,INACTIVE,99999999,2.2,5,24.62,
10224,ARADHANA,palla,MALE,  aradhana@company.com  ,+919655437442,  Sales,VP,999999999,,Karnataka,  india  ,,Inactive,10429,11.3,5,20.41,
2365,Charvi!@#,Menon!@#,F,  charvi@company.com  ,123456,,VP,999999999,Mathura,,india,01-01-1900,ACTIVE,-1,8.1,5,11.2,
2560,MAANAV,SENGUPTA,Female,,+1-532-6857,Product,,0,,himachal pradesh,INDIA,01-01-1900,Active,9051,4.8,NULL,-5,2099-01-01
1605,NANDINI,Naik,MALE,  nandini@company.com  ,+1-127-7225,Sales,Analyst123,-36634,SULTAN PUR MAJRA,west bengal,India,2022/05/10,INACTIVE,,11.8,5.0,22.59,12/06/2024
2948,Vrinda!@#,patla,MALE,vrinda.patla@company.com,+1-170-9225,engineering,VP123,1362015,Kalyan-Dombivli,bihar,  india  ,2022/05/10,ACTIVE,3667,19.4,5,6.5,2099-01-01
4019,Pratyush!@#,Gopal!@#,M,pratyush.gopal@company.co.in,+917460591282,  Legal,Senior Analyst123,1259373,Junagadh,Andhra Pradesh,india,,Active,-1,24.2,7,-5,23/12/2024
1760,GAURAV,Deo,OTHER,gaurav_deo@company,+1-369-6859,  Engineering,CONSULTANT,876831,HINDUPUR,Manipur,India,01-01-1900,active,NULL,9.2,NULL,12.56,2025-05-04
2595,victor,Saini!@#,Male,  victor@company.com  ,,marketing,Intern,999999999,,Maharashtra,IND,2022/05/10,,4509,14.0,3,4.42,07/04/2024
10437,ucchal,BHASIN,,ucchal_bhasin@company,123456,product,CONSULTANT,1400872,,,India,01-01-1900,active,-1,1.8,5.0,25.74,
3058,chatresh,Goda,male,DUPLICATE@company.com,+91 9320435651,  Marketing,Lead,0,,,India ,31-13-2023,active,-1,19.8,,19.38,29/04/2026
6291,Michael,  Narula  ,Female,DUPLICATE@company.com,123456,legal,,0,,Arunachal Pradesh,INDIA,31-13-2023,Terminated,99999999,23.1,3,19.83,13/07/2021
6875,oscar,  Sathe  ,F,  oscar@company.com  ,+916878168279,,DIRECTOR,-48486,Kalyan-Dombivli,sikkim,IND,2026-11-19,,,16.7,9,18.39,12/10/2025
7467,JANAKI,Pillay,OTHER,janaki.pillay@company.com,+1-931-5174,,,0,Alwar,,India,2010-12-24,,-1,8.5,7,2.16,2025-09-04
9936,CHAITALY,Mannan,Unknown,,+91 6547273798,  Marketing,Manager,,,,,2026-09-26,ACTIVE,NULL,19.0,1,1.23,
6458,Theodore!@#,Wadhwa,Male,not-an-email,+1-858-5419,Marketing,Analyst,1226829,ALLAHABAD,Uttar Pradesh,india,31-13-2023,Inactive,,7.9,3,24.17,2099-01-01
7895,YASH,Thakkar!@#,,not-an-email,,legal,INTERN,0,Allahabad,,  india  ,2022/05/10,Terminated,,21.2,4,6.97,2026-01-02
8518,  Ikbal  ,  Madan  ,F,ikbal.madan@company.co.in,123456,Data,Associate123,0,,Madhya Pradesh,India ,2022/05/10,Inactive,NULL,10.1,7,10.6,
10294,Aryan,Bahri,Unknown,Aryan@,+916206066199,OPERATIONS,VP,965861,,Sikkim,  india  ,2022/05/10,On Leave,,6.5,1,6.57,17/07/2023
7990,VASATIKA,Mohan,M,,+91 8353378156,OPERATIONS,Manager,1049650,Bihar Sharif,,  india  ,01-01-1900,On Leave,99999999,7.8,5,6.95,
5660,Omkaar,DUTT,OTHER,not-an-email,9816488684,HR,,2239468,Madanapalle,arunachal pradesh,INDIA,2026-10-05,Active,-1,4.3,3,24.4,2026-02-09
9861,Anay!@#,Ranganathan!@#,Unknown,  anay@company.com  ,XXXXXXXXXX,  Operations,Lead123,999999999,Tadepalligudem,Karnataka,INDIA,31-13-2023,Inactive,-1,12.2,9,16.51,17/08/2023
8608,hemal,khurana,,not-an-email,+91 8787740089,OPERATIONS,VP123,,,,IND,2022/05/10,Active,,,5,22.51,2024-07-26
7661,Qadim!@#,  Keer  ,female,DUPLICATE@company.com,9874351832,operations,VP,0,Thoothukudi,Odisha,  india  ,,active,-1,11.6,9,19.6,2099-01-01
3721,Michael,Chokshi!@#,,michael.chokshi@company.co.in,123456,  Data,Lead,,PALI,uttarakhand,IN,2026-08-11,Inactive,NULL,8.2,9,24.04,
2800,Oliver!@#,dhingra,OTHER,,+916701760878,Engineering,,-5331,KURNOOL,,INDIA,2022/05/10,active,-1,23.8,5,17.08,2099-01-01
2871,  Zayyan  ,jhaveri,F,zayyan.jhaveri@company.com,XXXXXXXXXX,,Consultant123,515111,Haldia,chhattisgarh,IND,2026-09-20,,3511,17.0,4,15.6,2099-01-01
6618,Widisha,SESHADRI,female,widisha.seshadri@company.com,+1-934-8080,,Associate,-25273,,,,2022/05/10,INACTIVE,NULL,8.3,4,,
5701,LAVANYA,KAR,M,lavanya.kar@company.co.in,+91 8115909085,,MANAGER,,SHIMLA,mizoram,Bharat,2014-12-09,Active,NULL,14.8,7,3.02,2025-07-07
1434,xavier,Kalita!@#,Female,,+916307877460,  Engineering,,999999999,,Odisha,India,,Inactive,99999999,1.0,4,,2099-01-01
6927,  Yoshita  ,  Kara  ,male,yoshita.kara@company.co.in,XXXXXXXXXX,ENGINEERING,ASSOCIATE,2234776,Kavali,karnataka,INDIA,2022/05/10,On Leave,3447,16.6,5,24.31,2099-01-01
8271,Qasim,  Aggarwal  ,F,DUPLICATE@company.com,9814541408,sales,Intern,-3056,,,India,01-01-1900,active,,12.0,1,27.9,2099-01-01
5605,qadim,Dugal!@#,Female,DUPLICATE@company.com,9854903382,LEGAL,VP123,1465438,Kanpur,chhattisgarh,Bharat,,active,6525,18.8,2,5.52,22/01/2023
1149,Girish,Tank!@#,Unknown,Girish@,,,Senior Manager,2008492,PURNIA,Madhya Pradesh,India ,2022/05/10,Terminated,99999999,8.3,4,22.1,19/04/2026
9422,Brijesh,  Gulati  ,Male,Brijesh@,+1-941-8360,Operations,Director123,999999999,GUNTUR,,India,31-13-2023,Active,99999999,21.3,4,20.05,2099-01-01
8161,abhiram,,OTHER,abhiram_sarraf@company,+91 7412077151,FINANCE,,1526064,Chandigarh,,IND,31-13-2023,Inactive,NULL,9.7,,5.32,2022-06-05
4986,NEHA,  Nayar  ,M,neha_nayar@company,+918149472513,  Finance,Manager123,0,Mango,,IND,2026-11-27,INACTIVE,99999999,21.3,5,,2022-01-04
10828,Hemangini,  Golla  ,Male,  hemangini@company.com  ,+916444827129,  Data,Senior Analyst123,,,mizoram,india,01-01-1900,Terminated,99999999,4.1,2,15.66,05/01/2022
2189,harshil,,female,harshil.pall@company.com,123456,Legal,,702558,KOLHAPUR,goa,IND,2027-03-30,,99999999,5.0,,-5,2099-01-01
9608,Jhalak,  Dara  ,Male,jhalak_dara@company,XXXXXXXXXX,,INTERN,612044,,Uttar Pradesh,India ,2022/05/10,Active,NULL,19.7,7,7.38,
7793,BHAVYA,  Ganguly  ,female,bhavya_ganguly@company,+91 6784342455,finance,,2602406,SHIVPURI,nagaland,IN,01-01-1900,ACTIVE,-1,15.1,2,10.88,2025-04-05
1881,DHRITI,Salvi,Male,dhriti_salvi@company,XXXXXXXXXX,,Associate,999999999,Tezpur,Tripura,Bharat,01-01-1900,Inactive,-1,8.3,4,4.11,
10984,Jeet,mandal,,Jeet@,+916826660037,  Marketing,,1996682,TIRUCHIRAPPALLI,,IN,2005-08-02,INACTIVE,99999999,10.2,NULL,26.25,2025-12-14
2891,Kavya,bobal,M,kavya.bobal@company.com,+91 6991517442,,ASSOCIATE,1214927,JAIPUR,Assam,india,2002-06-26,INACTIVE,NULL,18.7,4,17.3,24/06/2024
2448,Dalbir!@#,Virk,male,DUPLICATE@company.com,+1-978-3390,marketing,MANAGER,2350651,Jehanabad,,India,2027-01-23,Active,-1,19.6,,9.75,2099-01-01
9925,RAYAAN,Chowdhury,Female,DUPLICATE@company.com,9850694236,hr,Associate123,-18671,,Mizoram,India,01-01-1900,,,7.2,,5.31,
3088,Sara,Saha!@#,Male,sara_saha@company,+917082755964,FINANCE,DIRECTOR,-33573,Raipur,,IND,2022/05/10,active,-1,13.1,4,8.15,
9294,netra,Hari,MALE,  netra@company.com  ,9860992202,finance,Director,1311528,,,IND,2009-08-30,Inactive,99999999,10.6,5,8.16,
8790,SHIVANSH,Dugar,,not-an-email,+91 6948037395,hr,Associate,,GUNTUR,,IND,2026-11-21,Inactive,NULL,5.1,2,29.88,
9406,MUGDHA,Dutt!@#,F,mugdha.dutt@company.co.in,,ENGINEERING,,999999999,,karnataka,india,01-01-1900,Inactive,10367,13.5,3,20.88,2099-01-01
3531,balveer,parekh,M,,,HR,Manager,,,karnataka,,2003-06-14,On Leave,-1,5.9,1,,
6914,noah,sen,OTHER,noah_sen@company,123456,  Sales,,,PONDICHERRY,Karnataka,India ,,,NULL,17.1,5,3.26,
2639,Rajata,subramanian,Male,Rajata@,+1-977-2854,,SENIOR MANAGER,-34944,Sirsa,Himachal Pradesh,India,,Inactive,99999999,9.4,,27.82,2021-07-26
9663,aashi,,,Aashi@,9839596058,  Sales,Consultant123,599621,BHILAI,,India ,31-13-2023,active,1491,6.5,2,4.09,2024-12-25
9455,Dipta,subramanian,,dipta_subramanian@company,+916245876461,  Engineering,Analyst,,Junagadh,manipur,India,31-13-2023,On Leave,99999999,18.1,1,,
1063,priya,  Chand  ,Unknown,priya.chand@company.com,+1-580-1661,,Intern,,,Manipur,,31-13-2023,Inactive,99999999,7.2,5,23.04,
4337,vrinda,  Dalal  ,Male,  vrinda@company.com  ,+91 7331982602,  Legal,Associate,-31786,Bulandshahr,,INDIA,,,6818,5.9,2,8.08,
7239,  Fiyaz  ,KALLA,Unknown,fiyaz.kalla@company.com,123456,MARKETING,Senior Analyst123,2462848,SOUTH DUMDUM,Himachal Pradesh,  india  ,2022/05/10,ACTIVE,,20.0,3,25.96,2026-04-11
3451,  Warda  ,soni,Male,Warda@,123456,  Marketing,Associate123,1197053,,Uttarakhand,,01-01-1900,INACTIVE,NULL,7.4,2,17.14,2099-01-01
8627,Yachana,  Sahota  ,F,yachana.sahota@company.com,+1-581-7181,operations,,2451594,Begusarai,kerala,INDIA,,On Leave,NULL,19.7,4,11.07,
3334,AZAAN,  Dhaliwal  ,F,Azaan@,+916834636348,  IT,,,Tenali,Tamil Nadu,IND,2002-04-17,,-1,1.5,4,1.13,2023-02-17
10009,gavin,dada,OTHER,  gavin@company.com  ,+91 6969449751,Product,Analyst123,2236565,,punjab,india,2019-05-19,Active,,5.0,1,18.93,2025-03-14
7950,Logan,DHAWAN,F,logan.dhawan@company.co.in,123456,engineering,Intern,2904906,,madhya pradesh,IND,2007-10-03,Inactive,99999999,19.5,2,3.84,2023-06-18
5664,Ekalinga!@#,KANNAN,MALE,not-an-email,123456,PRODUCT,INTERN,2844131,Siwan,,IN,2022/05/10,Inactive,NULL,13.5,5,11.91,2025-06-27
8447,HEMA,  Vohra  ,F,DUPLICATE@company.com,123456,Operations,Manager,-28952,Vadodara,mizoram,IND,2022/05/10,Inactive,-1,10.2,3,24.89,31/08/2025
6729,  Pooja  ,  Raghavan  ,Male,pooja.raghavan@company.co.in,+91 8186463999,,VP123,-37790,RAMGARH,,IN,2016-10-24,Terminated,99999999,5.3,1,23.03,11/09/2021
10548,Anamika,CHOKSHI,F,Anamika@,+91 8770836213,hr,VP123,0,SOLAPUR,uttar pradesh,india,31-13-2023,On Leave,-1,11.9,5,16.51,
10354,Chanchal,  Srivastava  ,Unknown,DUPLICATE@company.com,+918298943963,legal,Intern123,0,LONI,Himachal Pradesh,IN,31-13-2023,Terminated,,15.6,2,23.0,
2494,QASIM,RAVEL,Unknown,DUPLICATE@company.com,+917963579578,,Director,0,HOSUR,jharkhand,IND,2027-04-06,active,NULL,19.4,3,16.92,
3168,OVIYA,Sarma!@#,Female,not-an-email,+91 9875127809,  Product,MANAGER,,Bidhannagar,,India,,INACTIVE,-1,14.0,7,-5,25/04/2025
7809,ladli,Sami,female,  ladli@company.com  ,XXXXXXXXXX,,SENIOR MANAGER,0,VIJAYANAGARAM,Haryana,,2022/05/10,Terminated,1017,,3,12.78,23/04/2023
10661,Ishani!@#,BALAKRISHNAN,Female,Ishani@,+91 9497450925,,Associate,0,AMBATTUR,mizoram,INDIA,2019-03-29,,,9.7,1,3.5,
9034,turvi,  Kothari  ,Male,DUPLICATE@company.com,9869417509,Data,Lead123,,Sonipat,chhattisgarh,india,,Inactive,-1,15.7,5,-5,24/09/2021
7737,BAHADURJIT,Guha,Unknown,,9836208498,Engineering,MANAGER,0,,Tripura,India ,2022/05/10,Active,,23.3,3,-5,2021-10-10
4582,Yoshita,  Sandhu  ,M,DUPLICATE@company.com,+91 8129221804,FINANCE,INTERN,0,,sikkim,India,,active,,9.5,1,12.66,13/03/2025
1198,  Finn  ,dani,,Finn@,+1-951-2664,  Operations,Consultant,-31356,Bhavnagar,Bihar,India,01-01-1900,Inactive,99999999,,,12.93,
1994,  Barkha  ,Bhakta!@#,MALE,DUPLICATE@company.com,+919756950705,  Finance,SENIOR MANAGER,,,,India,,,-1,23.3,2,17.18,17/12/2022
8072,harshil,Kalita,M,harshil.kalita@company.com,+91 7568033732,LEGAL,SENIOR ANALYST,,Farrukhabad,Assam,,31-13-2023,Active,99999999,17.5,NULL,28.15,2023-05-02
2121,mohini,Karpe,M,  mohini@company.com  ,,  Operations,,2854168,,mizoram,,2026-08-20,Active,6422,18.3,5.0,23.1,
6392,  Radhika  ,  Edwin  ,MALE,  radhika@company.com  ,+91 9634124429,product,,2588799,Miryalaguda,gujarat,India,31-13-2023,On Leave,99999999,15.0,9,15.22,15/01/2026
9103,Nidra,Swamy!@#,Female,nidra_swamy@company,,  Legal,Lead123,2915740,,karnataka,India ,2026-08-17,active,99999999,19.2,4,0.79,08/08/2024
5795,abha,  Mallick  ,Male,  abha@company.com  ,+1-490-6437,  Engineering,Consultant,0,KOZHIKODE,Tamil Nadu,IND,31-13-2023,ACTIVE,,13.1,5,5.59,25/03/2022
6965,ryan,goel,Unknown,,9862530853,  IT,Intern,1726843,MAHESHTALA,himachal pradesh,Bharat,31-13-2023,,NULL,3.5,9,18.34,
1410,Xiti,  Dyal  ,Female,Xiti@,XXXXXXXXXX,Data,Manager123,0,Kolkata,sikkim,Bharat,01-01-1900,ACTIVE,,14.7,1,6.67,
7396,ZAID,Sastry,,not-an-email,9836729167,operations,Intern,0,Bharatpur,,IN,31-13-2023,active,4315,16.9,4,17.31,
8557,Amol,Chaudhary!@#,,  amol@company.com  ,9812155101,Sales,,1784194,,meghalaya,  india  ,01-01-1900,,10200,20.4,5.0,25.38,
4782,  Triya  ,kashyap,female,triya.kashyap@company.co.in,+917784613323,,Analyst123,1002922,HARIDWAR,,  india  ,31-13-2023,active,-1,3.2,7,15.8,2099-01-01
7696,OM,Edwin!@#,female,om.edwin@company.com,+916669770661,data,,2980852,Purnia,Sikkim,India,31-13-2023,active,,3.2,1,27.31,2099-01-01
7645,Nakul,ARORA,male,,,  Sales,Lead123,1231494,HYDERABAD,,india,01-01-1900,INACTIVE,3453,,3,18.99,2099-01-01
7725,lila,luthra,Unknown,lila_luthra@company,9827948371,  Product,MANAGER,329713,Eluru,,india,,Terminated,NULL,7.2,NULL,2.09,
8597,Eesha,Suresh!@#,M,not-an-email,XXXXXXXXXX,hr,,999999999,FATEHPUR,Bihar,Bharat,2003-03-12,,99999999,0.6,4,14.15,2022-03-26
10029,Kala!@#,Bakshi!@#,F,Kala@,+91 7902233736,legal,ANALYST,2677644,Bettiah,himachal pradesh,,2019-10-09,INACTIVE,99999999,4.5,2,3.63,2099-01-01
9530,anya,Natarajan,F,  anya@company.com  ,+1-373-7846,,Consultant123,-11588,Thanjavur,haryana,Bharat,,,,5.9,5,19.6,16/01/2022
10152,VIRAJ,Natt,,DUPLICATE@company.com,+919040487424,data,INTERN,-37589,Hajipur,Punjab,IND,2026-07-20,active,7507,4.7,,2.1,
6536,Chasmum!@#,Choudhary,MALE,DUPLICATE@company.com,,marketing,ANALYST,1293193,Saharsa,Tamil Nadu,India,2026-11-01,INACTIVE,99999999,6.6,1,18.2,2099-01-01
4915,Riya,OAK,Male,not-an-email,+91 8761284601,Finance,,-32324,Tirupati,madhya pradesh,,,INACTIVE,8703,20.9,4,6.3,13/01/2022
8253,gautam,sama,Female,DUPLICATE@company.com,+91 7761415545,  Finance,Intern,786262,Aurangabad,West Bengal,India,01-01-1900,Active,,3.6,4,,2099-01-01
2275,UBIKA,kade,OTHER,ubika.kade@company.co.in,9837971230,,,-7791,Chapra,Telangana,IN,01-01-1900,INACTIVE,,4.9,5,21.89,2099-01-01
5564,vansha,,MALE,Vansha@,+919606252361,Engineering,Intern,0,Mysore,odisha,INDIA,2011-02-19,Terminated,8434,24.5,3,8.6,2099-01-01
7400,hiral,SURESH,male,hiral_suresh@company,+91 9814370316,,Associate,-41255,BONGAIGAON,,IN,,Active,8260,13.7,9,11.62,14/07/2021
5321,WAKEETA,  Walla  ,M,wakeeta.walla@company.com,+91 6952782247,Data,,2667383,,,IND,2006-11-30,active,99999999,3.2,3,15.93,2099-01-01
3204,OJASVI,  Shroff  ,,ojasvi.shroff@company.co.in,+91 6011733978,  Sales,Director,2030455,Pallavaram,Sikkim,India ,2008-12-09,,-1,4.3,,14.39,2024-08-19
8704,ekalinga,RADHAKRISHNAN,female,ekalinga.radhakrishnan@company.com,+1-300-9329,,Analyst,0,Panipat,Maharashtra,,31-13-2023,ACTIVE,NULL,20.3,4,13.43,10/01/2024
5685,Jyoti,  Shroff  ,,jyoti.shroff@company.co.in,+91 9021113339,MARKETING,Senior Analyst,,Korba,uttarakhand,,31-13-2023,INACTIVE,-1,0.6,1,5.45,
5252,Neel!@#,,Male,,XXXXXXXXXX,  Finance,VP,2174566,,bihar,India ,2002-10-15,Active,99999999,13.1,4,20.98,2025-09-15
2680,  Yutika  ,RAMAN,male,yutika.raman@company.com,+1-404-9141,  Data,Director123,573127,MALDA,,India,2022/05/10,ACTIVE,-1,7.9,5,21.23,21/03/2022
4487,Netra,kala,M,  netra@company.com  ,,  Finance,,777892,Berhampore,Gujarat,india,2026-10-13,INACTIVE,3287,7.2,4,-5,13/01/2025
3436,Adya!@#,rajan,Male,,XXXXXXXXXX,  Engineering,Consultant123,914909,SRI GANGANAGAR,punjab,  india  ,31-13-2023,Active,99999999,22.6,5,3.17,24/04/2026
6610,  Ryan  ,bhalla,MALE,DUPLICATE@company.com,9860170490,Operations,Director,496387,,,India,2026-08-31,INACTIVE,10232,4.0,5,28.4,04/06/2021
1701,  Ranveer  ,Dara,OTHER,not-an-email,123456,Finance,,,Miryalaguda,,IND,2022/05/10,Inactive,-1,12.8,1,24.51,04/06/2024
4587,Inaya,Mody!@#,female,inaya_mody@company,XXXXXXXXXX,Product,Senior Manager123,2857790,JEHANABAD,Mizoram,india,2022/05/10,Active,-1,7.1,,20.73,2099-01-01
3552,widisha,  Nadkarni  ,MALE,Widisha@,,MARKETING,Senior Analyst,1415341,,haryana,india,,Active,,3.8,5,11.58,04/07/2023
7305,Meera!@#,,Female,meera_kanda@company,+918518989469,IT,,,,Punjab,IND,01-01-1900,INACTIVE,NULL,18.8,3,17.27,
8420,PRANIT,  Baral  ,male,,+91 8128551265,,,432396,FIROZABAD,,,2022/05/10,,99999999,12.8,3,23.39,2099-01-01
5528,FAQID,Wable!@#,Unknown,not-an-email,+1-181-8255,  Data,Consultant,2911153,BETTIAH,,IN,,Terminated,-1,13.7,4,105,05/04/2025
2024,  Umang  ,  Wason  ,Male,umang_wason@company,+916251633857,,,0,Jalandhar,Odisha,India ,01-01-1900,Active,99999999,7.8,,2.71,04/06/2024
6350,Lipika,  Dalal  ,female,lipika.dalal@company.com,,  HR,,0,Uluberia,Assam,IN,2022/05/10,ACTIVE,99999999,10.3,9,3.77,13/07/2022
9372,  Shivansh  ,  Rau  ,,DUPLICATE@company.com,XXXXXXXXXX,it,ASSOCIATE,2852698,Kollam,Jharkhand,,31-13-2023,INACTIVE,,19.7,1,0.43,
8016,Thomas,BAINS,Male,thomas.bains@company.co.in,XXXXXXXXXX,LEGAL,VP123,2287883,Ludhiana,,INDIA,2001-07-05,Inactive,,1.4,5,10.02,2024-07-31
2660,Yachana,KHARE,Male,yachana.khare@company.com,+1-702-9458,,VP,2723634,,,IND,31-13-2023,,-1,21.3,2,7.54,2099-01-01
4320,Udyati,Date!@#,female,Udyati@,+919721152677,  Marketing,Associate,-37313,,,  india  ,2026-11-05,Inactive,,18.3,,1.6,2099-01-01
5291,Vrishti!@#,  Rajagopal  ,male,DUPLICATE@company.com,+91 7454014798,Operations,VP,999999999,VARANASI,odisha,IND,01-01-1900,Inactive,-1,24.5,5,0.94,10/11/2023
7206,caleb,,Unknown,caleb.samra@company.co.in,+1-939-2192,hr,Senior Manager,999999999,,Meghalaya,,31-13-2023,Terminated,-1,16.1,5.0,4.99,
3905,hardik,VERMA,Male,hardik_verma@company,+1-832-7493,  Sales,,-5388,,,IN,31-13-2023,ACTIVE,-1,3.6,1,6.88,
8116,Varenya,  Bath  ,F,varenya_bath@company,123456,product,VP123,2085032,NANDYAL,nagaland,IND,,Active,NULL,11.9,NULL,13.51,
8080,AZAD,Palla,Unknown,azad.palla@company.co.in,9843907858,  IT,SENIOR ANALYST,-30460,Sangli-Miraj & Kupwad,chhattisgarh,IND,2002-04-25,,-1,11.2,5,11.31,
3075,Isaiah,boase,M,not-an-email,9816010551,DATA,SENIOR MANAGER,564370,,,,2002-07-27,,7329,12.9,1,1.48,2022-11-03
10194,vidhi,  Khanna  ,female,Vidhi@,+91 8753732372,,,-37066,,,,31-13-2023,Inactive,1572,19.9,4,27.52,2021-09-25
10761,  Dalaja  ,Chaudhari,OTHER,DUPLICATE@company.com,123456,IT,Associate123,0,Tiruchirappalli,Maharashtra,India,2022/05/10,active,5901,0.1,4,8.37,2025-07-22
7744,Widisha!@#,Tata,male,DUPLICATE@company.com,+917577473842,  HR,DIRECTOR,0,SOUTH DUMDUM,West Bengal,,,INACTIVE,-1,,5.0,9.72,13/06/2023
3150,Janani,Sankar,,janani_sankar@company,XXXXXXXXXX,,Consultant,,BURHANPUR,Sikkim,india,2026-07-14,INACTIVE,-1,10.8,1,26.93,
6968,Ethan,dugal,Female,DUPLICATE@company.com,+1-622-6150,,Analyst123,678377,,,INDIA,2004-02-23,On Leave,5593,2.0,5.0,22.83,23/10/2023
6744,Aashi,Dar!@#,Male,,+916451984277,  Marketing,,0,,odisha,india,2027-03-22,On Leave,-1,4.1,1,14.33,2023-07-29
3799,  Anay  ,SWAMY,,not-an-email,,DATA,,544992,JALGAON,andhra pradesh,,2026-09-01,ACTIVE,,1.2,2,6.59,
5402,  Yauvani  ,,Female,yauvani.narayanan@company.com,+91 9377137874,  Legal,,999999999,Siliguri,goa,INDIA,2022/05/10,Inactive,NULL,23.3,4,23.85,22/02/2026
